loss,accuracy,val_loss,val_accuracy,time,batch_size
0.8963651061058044,0.012263001874089241,0.8962975740432739,0.009391304105520248,0.0,
0.6720792055130005,0.9633849263191223,0.6646329164505005,0.9725217223167419,1.0979859828948975,64.0
0.6517757773399353,0.9759088754653931,0.6128028035163879,0.9732173681259155,0.30240893363952637,64.0
0.5682387948036194,0.9788658618927002,0.4884171485900879,0.9773913025856018,0.3026590347290039,64.0
0.49679601192474365,0.9816489815711975,0.44448211789131165,0.9808695912361145,0.2989356517791748,64.0
0.48632681369781494,0.9836493134498596,0.43234074115753174,0.9812173843383789,0.30005788803100586,64.0
0.4568621814250946,0.9848669171333313,0.4175577759742737,0.9833043217658997,0.3007211685180664,64.0
0.4573269486427307,0.9855626821517944,0.40989193320274353,0.9843478202819824,0.2924690246582031,64.0
0.44333988428115845,0.9861714839935303,0.40813305974006653,0.9836521744728088,0.2962610721588135,64.0
0.4556135833263397,0.986084520816803,0.41035640239715576,0.984000027179718,0.3000481128692627,64.0
0.4416424036026001,0.986084520816803,0.4012546241283417,0.9836521744728088,0.2954397201538086,64.0
0.4236169457435608,0.9864324331283569,0.39999502897262573,0.984000027179718,0.29885387420654297,64.0
0.443735808134079,0.9865193963050842,0.39710190892219543,0.985043466091156,0.34120655059814453,64.0
0.4322214424610138,0.9868673086166382,0.4117181897163391,0.9836521744728088,0.32999658584594727,64.0
0.42800039052963257,0.9870412349700928,0.40002182126045227,0.9846956729888916,0.3440678119659424,64.0
0.4411410391330719,0.9871281981468201,0.4026910662651062,0.9846956729888916,0.3255460262298584,64.0
0.4258178174495697,0.9875630736351013,0.3965802490711212,0.984000027179718,0.3489391803741455,64.0
0.4190085530281067,0.9870412349700928,0.3987538516521454,0.9843478202819824,0.3455028533935547,64.0
0.4389067590236664,0.9869542717933655,0.40022534132003784,0.9846956729888916,0.32284021377563477,64.0
0.4306112229824066,0.9869542717933655,0.3950582444667816,0.984000027179718,0.3024435043334961,64.0
0.4228942096233368,0.9866063594818115,0.4016803801059723,0.9836521744728088,0.3009657859802246,64.0
0.4330724775791168,0.9865193963050842,0.38978397846221924,0.9836521744728088,0.2994370460510254,64.0
0.3994256258010864,0.9875630736351013,0.39698493480682373,0.985043466091156,0.30222272872924805,64.0
0.406703382730484,0.9878239631652832,0.389347642660141,0.9833043217658997,0.3014216423034668,64.0
0.41941598057746887,0.9877369999885559,0.39302948117256165,0.985043466091156,0.2989068031311035,64.0
0.3946280777454376,0.9883458018302917,0.39095568656921387,0.9857391119003296,0.29982662200927734,64.0
0.41890963912010193,0.9877369999885559,0.3906753659248352,0.985043466091156,0.31531381607055664,64.0
0.4055548310279846,0.988432765007019,0.39061710238456726,0.9829565286636353,0.3481285572052002,64.0
0.4054821729660034,0.9872151613235474,0.391608864068985,0.977739155292511,0.34984827041625977,64.0
0.4233122766017914,0.9886066913604736,0.39399605989456177,0.9860869646072388,0.30838441848754883,64.0
0.3885400891304016,0.9872151613235474,0.3911718726158142,0.9791304469108582,0.3017609119415283,64.0
0.3988972008228302,0.9882588386535645,0.3906896710395813,0.9836521744728088,0.30002427101135254,64.0
0.3948296308517456,0.9879109263420105,0.3905624449253082,0.985043466091156,0.3046092987060547,64.0
